TIMESTAMPms	M1ATTITUDEpitch	M1ATTITUDEpitchspeed	M1ATTITUDEroll	M1ATTITUDErollspeed	M1ATTITUDEtimebootms	M1ATTITUDEyaw	M1ATTITUDEyawspeed	M1BATTERYSTATUScurrentconsumed	M1BATTERYSTATUSenergyconsumed	M1GLOBALPOSITIONINThdg	M1GLOBALPOSITIONINTvx	M1GLOBALPOSITIONINTvy	M1GLOBALPOSITIONINTvz	M1RCCHANNELSchan1raw	M1RCCHANNELSchan2raw	M1RCCHANNELSchan3raw	M1RCCHANNELSchan4raw	M1SYSSTATUScurrentbattery	M1SYSSTATUSvoltagebattery
24074	1.570737957954407e-01	5.544314384460449e-01	9.942383766174316e-01	-1.994722783565521e-01	1.671663000000000e+06	2.256753921508789e+00	1.026997447013855e+00	6.010000000000000e+02	-1.000000000000000e+00	1.215700000000000e+04	-6.280000000000000e+02	-6.200000000000000e+01	-2.360000000000000e+02	1.670000000000000e+03	1.485000000000000e+03	1.577000000000000e+03	1.527000000000000e+03	6.310000000000000e+02	1.117400000000000e+04
24168	1.570737957954407e-01	5.544314384460449e-01	9.942383766174316e-01	-1.994722783565521e-01	1.671663000000000e+06	2.256753921508789e+00	1.026997447013855e+00	6.010000000000000e+02	-1.000000000000000e+00	1.215700000000000e+04	-6.280000000000000e+02	-6.200000000000000e+01	-2.360000000000000e+02	1.752000000000000e+03	1.496000000000000e+03	1.571000000000000e+03	1.540000000000000e+03	6.310000000000000e+02	1.117400000000000e+04
24170	1.032401174306870e-01	5.620198845863342e-01	9.995478987693787e-01	-1.500844303518534e-02	1.671759000000000e+06	2.367598533630371e+00	1.088556528091431e+00	6.010000000000000e+02	-1.000000000000000e+00	1.215700000000000e+04	-6.280000000000000e+02	-6.200000000000000e+01	-2.360000000000000e+02	1.752000000000000e+03	1.496000000000000e+03	1.571000000000000e+03	1.540000000000000e+03	6.310000000000000e+02	1.117400000000000e+04
24171	4.759989306330681e-02	4.337829947471619e-01	1.008702278137207e+00	8.717500418424606e-02	1.671851000000000e+06	2.463335037231445e+00	9.998959898948669e-01	6.010000000000000e+02	-1.000000000000000e+00	1.215700000000000e+04	-6.280000000000000e+02	-6.200000000000000e+01	-2.360000000000000e+02	1.752000000000000e+03	1.496000000000000e+03	1.571000000000000e+03	1.540000000000000e+03	6.310000000000000e+02	1.117400000000000e+04
24191	4.759989306330681e-02	4.337829947471619e-01	1.008702278137207e+00	8.717500418424606e-02	1.671851000000000e+06	2.463335037231445e+00	9.998959898948669e-01	6.010000000000000e+02	-1.000000000000000e+00	1.421800000000000e+04	-6.560000000000000e+02	-2.320000000000000e+02	-1.450000000000000e+02	1.752000000000000e+03	1.496000000000000e+03	1.571000000000000e+03	1.540000000000000e+03	6.310000000000000e+02	1.117400000000000e+04
24267	-7.217806763947010e-03	3.231296241283417e-01	1.021617889404297e+00	1.074322909116745e-01	1.671947000000000e+06	2.544012546539307e+00	8.190838098526001e-01	6.010000000000000e+02	-1.000000000000000e+00	1.421800000000000e+04	-6.560000000000000e+02	-2.320000000000000e+02	-1.450000000000000e+02	1.752000000000000e+03	1.496000000000000e+03	1.571000000000000e+03	1.540000000000000e+03	6.310000000000000e+02	1.117400000000000e+04
24355	-5.750332772731781e-02	1.851132065057755e-01	1.013179898262024e+00	-4.434916079044342e-01	1.672035000000000e+06	2.607215404510498e+00	9.608398675918579e-01	6.010000000000000e+02	-1.000000000000000e+00	1.421800000000000e+04	-6.560000000000000e+02	-2.320000000000000e+02	-1.450000000000000e+02	1.752000000000000e+03	1.496000000000000e+03	1.571000000000000e+03	1.540000000000000e+03	6.310000000000000e+02	1.117400000000000e+04
24447	-1.320851892232895e-01	1.222088932991028e-01	9.399177432060242e-01	-9.287577271461487e-01	1.672127000000000e+06	2.676258802413940e+00	1.130420804023743e+00	6.010000000000000e+02	-1.000000000000000e+00	1.421800000000000e+04	-6.560000000000000e+02	-2.320000000000000e+02	-1.450000000000000e+02	1.752000000000000e+03	1.496000000000000e+03	1.571000000000000e+03	1.540000000000000e+03	6.310000000000000e+02	1.117400000000000e+04
24508	-1.320851892232895e-01	1.222088932991028e-01	9.399177432060242e-01	-9.287577271461487e-01	1.672127000000000e+06	2.676258802413940e+00	1.130420804023743e+00	6.010000000000000e+02	-1.000000000000000e+00	1.421800000000000e+04	-6.560000000000000e+02	-2.320000000000000e+02	-1.450000000000000e+02	1.862000000000000e+03	1.504000000000000e+03	1.558000000000000e+03	1.521000000000000e+03	6.310000000000000e+02	1.117400000000000e+04
24539	-2.010042369365692e-01	1.103089600801468e-01	8.398638367652893e-01	-9.640170931816101e-01	1.672219000000000e+06	2.754326820373535e+00	1.008688211441040e+00	6.010000000000000e+02	-1.000000000000000e+00	1.578100000000000e+04	-6.840000000000000e+02	-3.710000000000000e+02	-3.400000000000000e+01	1.862000000000000e+03	1.504000000000000e+03	1.558000000000000e+03	1.521000000000000e+03	6.310000000000000e+02	1.117400000000000e+04
24631	-2.638901174068451e-01	4.939984530210495e-02	7.242920398712158e-01	-1.240389108657837e+00	1.672311000000000e+06	2.834678649902344e+00	1.097122073173523e+00	6.010000000000000e+02	-1.000000000000000e+00	1.578100000000000e+04	-6.840000000000000e+02	-3.710000000000000e+02	-3.400000000000000e+01	1.862000000000000e+03	1.504000000000000e+03	1.558000000000000e+03	1.521000000000000e+03	6.310000000000000e+02	1.117400000000000e+04
24719	-3.142866194248199e-01	1.152941435575485e-01	5.964877009391785e-01	-1.039066433906555e+00	1.672399000000000e+06	2.918088674545288e+00	9.752098321914673e-01	6.010000000000000e+02	-1.000000000000000e+00	1.578100000000000e+04	-6.840000000000000e+02	-3.710000000000000e+02	-3.400000000000000e+01	1.862000000000000e+03	1.504000000000000e+03	1.558000000000000e+03	1.521000000000000e+03	6.310000000000000e+02	1.117400000000000e+04
24812	-3.490381836891174e-01	1.486841589212418e-01	4.899261295795441e-01	-6.390181779861450e-01	1.672492000000000e+06	3.001404523849487e+00	7.693769335746765e-01	6.010000000000000e+02	-1.000000000000000e+00	1.578100000000000e+04	-6.840000000000000e+02	-3.710000000000000e+02	-3.400000000000000e+01	1.862000000000000e+03	1.504000000000000e+03	1.558000000000000e+03	1.521000000000000e+03	6.310000000000000e+02	1.117400000000000e+04
24882	-3.490381836891174e-01	1.486841589212418e-01	4.899261295795441e-01	-6.390181779861450e-01	1.672492000000000e+06	3.001404523849487e+00	7.693769335746765e-01	6.010000000000000e+02	-1.000000000000000e+00	1.578100000000000e+04	-6.840000000000000e+02	-3.710000000000000e+02	-3.400000000000000e+01	1.642000000000000e+03	1.277000000000000e+03	1.552000000000000e+03	1.514000000000000e+03	6.310000000000000e+02	1.117400000000000e+04
24892	-3.490381836891174e-01	1.486841589212418e-01	4.899261295795441e-01	-6.390181779861450e-01	1.672492000000000e+06	3.001404523849487e+00	7.693769335746765e-01	6.010000000000000e+02	-1.000000000000000e+00	1.746400000000000e+04	-7.210000000000000e+02	-4.020000000000000e+02	1.800000000000000e+01	1.642000000000000e+03	1.277000000000000e+03	1.552000000000000e+03	1.514000000000000e+03	6.310000000000000e+02	1.117400000000000e+04
24903	-3.453260362148285e-01	3.095003068447113e-01	4.518088996410370e-01	-1.872300803661346e-01	1.672583000000000e+06	3.053700685501099e+00	3.459397554397583e-01	6.010000000000000e+02	-1.000000000000000e+00	1.746400000000000e+04	-7.210000000000000e+02	-4.020000000000000e+02	1.800000000000000e+01	1.642000000000000e+03	1.277000000000000e+03	1.552000000000000e+03	1.514000000000000e+03	6.310000000000000e+02	1.117400000000000e+04
24996	-3.157581686973572e-01	4.528575837612152e-01	4.453562796115875e-01	1.183279901742935e-01	1.672676000000000e+06	3.072743892669678e+00	-1.762274503707886e-01	6.010000000000000e+02	-1.000000000000000e+00	1.746400000000000e+04	-7.210000000000000e+02	-4.020000000000000e+02	1.800000000000000e+01	1.642000000000000e+03	1.277000000000000e+03	1.552000000000000e+03	1.514000000000000e+03	6.310000000000000e+02	1.117400000000000e+04
25087	-2.560651898384094e-01	4.310784041881561e-01	4.915406405925751e-01	6.051616668701172e-01	1.672767000000000e+06	3.040787220001221e+00	-8.427635431289673e-01	6.010000000000000e+02	-1.000000000000000e+00	1.746400000000000e+04	-7.210000000000000e+02	-4.020000000000000e+02	1.800000000000000e+01	1.642000000000000e+03	1.277000000000000e+03	1.552000000000000e+03	1.514000000000000e+03	6.310000000000000e+02	1.117400000000000e+04
25180	-1.847185641527176e-01	3.088230788707733e-01	5.344282388687134e-01	-5.516955628991127e-03	1.672860000000000e+06	2.973726034164429e+00	-1.018467664718628e+00	6.010000000000000e+02	-1.000000000000000e+00	1.746400000000000e+04	-7.210000000000000e+02	-4.020000000000000e+02	1.800000000000000e+01	1.642000000000000e+03	1.277000000000000e+03	1.552000000000000e+03	1.514000000000000e+03	6.310000000000000e+02	1.117400000000000e+04
25222	-1.847185641527176e-01	3.088230788707733e-01	5.344282388687134e-01	-5.516955628991127e-03	1.672860000000000e+06	2.973726034164429e+00	-1.018467664718628e+00	6.010000000000000e+02	-1.000000000000000e+00	1.746400000000000e+04	-7.210000000000000e+02	-4.020000000000000e+02	1.800000000000000e+01	1.645000000000000e+03	1.310000000000000e+03	1.552000000000000e+03	1.541000000000000e+03	6.310000000000000e+02	1.117400000000000e+04
25239	-1.847185641527176e-01	3.088230788707733e-01	5.344282388687134e-01	-5.516955628991127e-03	1.672860000000000e+06	2.973726034164429e+00	-1.018467664718628e+00	6.010000000000000e+02	-1.000000000000000e+00	1.677400000000000e+04	-7.240000000000000e+02	-3.950000000000000e+02	-2.040000000000000e+02	1.645000000000000e+03	1.310000000000000e+03	1.552000000000000e+03	1.541000000000000e+03	6.310000000000000e+02	1.117400000000000e+04
25272	-1.175874993205070e-01	2.224516123533249e-01	5.169161558151245e-01	-6.156992316246033e-01	1.672952000000000e+06	2.907992839813232e+00	-7.261817455291748e-01	6.010000000000000e+02	-1.000000000000000e+00	1.677400000000000e+04	-7.240000000000000e+02	-3.950000000000000e+02	-2.040000000000000e+02	1.645000000000000e+03	1.310000000000000e+03	1.552000000000000e+03	1.541000000000000e+03	6.310000000000000e+02	1.117400000000000e+04
25363	-9.192004799842834e-02	1.642136424779892e-01	4.294845163822174e-01	-1.270666599273682e+00	1.673043000000000e+06	2.884528160095215e+00	1.484368443489075e-01	6.010000000000000e+02	-1.000000000000000e+00	1.677400000000000e+04	-7.240000000000000e+02	-3.950000000000000e+02	-2.040000000000000e+02	1.645000000000000e+03	1.310000000000000e+03	1.552000000000000e+03	1.541000000000000e+03	6.310000000000000e+02	1.117400000000000e+04
25452	-8.478980511426926e-02	3.720995485782623e-01	2.957468926906586e-01	-1.286636710166931e+00	1.673132000000000e+06	2.931775808334351e+00	7.119914293289185e-01	6.010000000000000e+02	-1.000000000000000e+00	1.677400000000000e+04	-7.240000000000000e+02	-3.950000000000000e+02	-2.040000000000000e+02	1.645000000000000e+03	1.310000000000000e+03	1.552000000000000e+03	1.541000000000000e+03	6.310000000000000e+02	1.117400000000000e+04
25548	-5.625886097550392e-02	4.951730370521545e-01	2.152394205331802e-01	-6.005877256393433e-01	1.673228000000000e+06	3.002800941467285e+00	7.302412390708923e-01	6.010000000000000e+02	-1.000000000000000e+00	1.677400000000000e+04	-7.240000000000000e+02	-3.950000000000000e+02	-2.040000000000000e+02	1.645000000000000e+03	1.310000000000000e+03	1.552000000000000e+03	1.541000000000000e+03	6.310000000000000e+02	1.117400000000000e+04
25562	-5.625886097550392e-02	4.951730370521545e-01	2.152394205331802e-01	-6.005877256393433e-01	1.673228000000000e+06	3.002800941467285e+00	7.302412390708923e-01	6.010000000000000e+02	-1.000000000000000e+00	1.677400000000000e+04	-7.240000000000000e+02	-3.950000000000000e+02	-2.040000000000000e+02	1.900000000000000e+03	1.434000000000000e+03	1.540000000000000e+03	1.502000000000000e+03	6.310000000000000e+02	1.117400000000000e+04
25589	-5.625886097550392e-02	4.951730370521545e-01	2.152394205331802e-01	-6.005877256393433e-01	1.673228000000000e+06	3.002800941467285e+00	7.302412390708923e-01	6.010000000000000e+02	-1.000000000000000e+00	1.738100000000000e+04	-6.080000000000000e+02	-3.290000000000000e+02	-3.600000000000000e+02	1.900000000000000e+03	1.434000000000000e+03	1.540000000000000e+03	1.502000000000000e+03	6.310000000000000e+02	1.117400000000000e+04
25636	-3.590595349669456e-02	3.960647583007812e-01	1.539958864450455e-01	-7.576851844787598e-01	1.673316000000000e+06	3.069588422775269e+00	7.700217962265015e-01	6.010000000000000e+02	-1.000000000000000e+00	1.738100000000000e+04	-6.080000000000000e+02	-3.290000000000000e+02	-3.600000000000000e+02	1.900000000000000e+03	1.434000000000000e+03	1.540000000000000e+03	1.502000000000000e+03	6.310000000000000e+02	1.117400000000000e+04
25732	-4.460759460926056e-03	4.238700270652771e-01	9.795651584863663e-02	-2.769119441509247e-01	1.673412000000000e+06	3.126403570175171e+00	3.323616981506348e-01	6.010000000000000e+02	-1.000000000000000e+00	1.738100000000000e+04	-6.080000000000000e+02	-3.290000000000000e+02	-3.600000000000000e+02	1.900000000000000e+03	1.434000000000000e+03	1.540000000000000e+03	1.502000000000000e+03	6.310000000000000e+02	1.117400000000000e+04
25824	3.874813765287399e-02	4.913201928138733e-01	7.880270481109619e-02	-3.447709083557129e-01	1.673504000000000e+06	3.130180597305298e+00	-1.158749088644981e-01	6.010000000000000e+02	-1.000000000000000e+00	1.738100000000000e+04	-6.080000000000000e+02	-3.290000000000000e+02	-3.600000000000000e+02	1.900000000000000e+03	1.434000000000000e+03	1.540000000000000e+03	1.502000000000000e+03	6.310000000000000e+02	1.117400000000000e+04
25847	3.874813765287399e-02	4.913201928138733e-01	7.880270481109619e-02	-3.447709083557129e-01	1.673504000000000e+06	3.130180597305298e+00	-1.158749088644981e-01	6.040000000000000e+02	-1.000000000000000e+00	1.738100000000000e+04	-6.080000000000000e+02	-3.290000000000000e+02	-3.600000000000000e+02	1.900000000000000e+03	1.434000000000000e+03	1.540000000000000e+03	1.502000000000000e+03	5.310000000000000e+02	1.119100000000000e+04
25902	3.874813765287399e-02	4.913201928138733e-01	7.880270481109619e-02	-3.447709083557129e-01	1.673504000000000e+06	3.130180597305298e+00	-1.158749088644981e-01	6.040000000000000e+02	-1.000000000000000e+00	1.738100000000000e+04	-6.080000000000000e+02	-3.290000000000000e+02	-3.600000000000000e+02	1.780000000000000e+03	1.379000000000000e+03	1.541000000000000e+03	1.517000000000000e+03	5.310000000000000e+02	1.119100000000000e+04
25916	8.943467587232590e-02	4.179155230522156e-01	2.672933600842953e-02	-7.142933011054993e-01	1.673596000000000e+06	3.103124856948853e+00	-3.552747964859009e-01	6.040000000000000e+02	-1.000000000000000e+00	1.738100000000000e+04	-6.080000000000000e+02	-3.290000000000000e+02	-3.600000000000000e+02	1.780000000000000e+03	1.379000000000000e+03	1.541000000000000e+03	1.517000000000000e+03	5.310000000000000e+02	1.119100000000000e+04
25936	8.943467587232590e-02	4.179155230522156e-01	2.672933600842953e-02	-7.142933011054993e-01	1.673596000000000e+06	3.103124856948853e+00	-3.552747964859009e-01	6.040000000000000e+02	-1.000000000000000e+00	1.772800000000000e+04	-5.160000000000000e+02	-2.390000000000000e+02	-3.030000000000000e+02	1.780000000000000e+03	1.379000000000000e+03	1.541000000000000e+03	1.517000000000000e+03	5.310000000000000e+02	1.119100000000000e+04
26004	1.201427653431892e-01	2.672308385372162e-01	-4.248948022723198e-02	-7.668099403381348e-01	1.673684000000000e+06	3.055408716201782e+00	-5.899554491043091e-01	6.040000000000000e+02	-1.000000000000000e+00	1.772800000000000e+04	-5.160000000000000e+02	-2.390000000000000e+02	-3.030000000000000e+02	1.780000000000000e+03	1.379000000000000e+03	1.541000000000000e+03	1.517000000000000e+03	5.310000000000000e+02	1.119100000000000e+04
26096	1.274329870939255e-01	8.543011546134949e-02	-1.317663639783859e-01	-9.739695191383362e-01	1.673776000000000e+06	2.994967937469482e+00	-5.598126649856567e-01	6.040000000000000e+02	-1.000000000000000e+00	1.772800000000000e+04	-5.160000000000000e+02	-2.390000000000000e+02	-3.030000000000000e+02	1.780000000000000e+03	1.379000000000000e+03	1.541000000000000e+03	1.517000000000000e+03	5.310000000000000e+02	1.119100000000000e+04
26216	1.171320527791977e-01	7.200245559215546e-02	-2.952198982238770e-01	-1.348610162734985e+00	1.673896000000000e+06	2.937783956527710e+00	-5.183501243591309e-01	6.040000000000000e+02	-1.000000000000000e+00	1.772800000000000e+04	-5.160000000000000e+02	-2.390000000000000e+02	-3.030000000000000e+02	1.780000000000000e+03	1.379000000000000e+03	1.541000000000000e+03	1.517000000000000e+03	5.310000000000000e+02	1.119100000000000e+04
26277	1.171320527791977e-01	7.200245559215546e-02	-2.952198982238770e-01	-1.348610162734985e+00	1.673896000000000e+06	2.937783956527710e+00	-5.183501243591309e-01	6.040000000000000e+02	-1.000000000000000e+00	1.772800000000000e+04	-5.160000000000000e+02	-2.390000000000000e+02	-3.030000000000000e+02	1.751000000000000e+03	1.356000000000000e+03	1.541000000000000e+03	1.510000000000000e+03	5.310000000000000e+02	1.119100000000000e+04
26288	1.171320527791977e-01	7.200245559215546e-02	-2.952198982238770e-01	-1.348610162734985e+00	1.673896000000000e+06	2.937783956527710e+00	-5.183501243591309e-01	6.040000000000000e+02	-1.000000000000000e+00	1.653800000000000e+04	-3.940000000000000e+02	-9.500000000000000e+01	-2.120000000000000e+02	1.751000000000000e+03	1.356000000000000e+03	1.541000000000000e+03	1.510000000000000e+03	5.310000000000000e+02	1.119100000000000e+04
26308	1.026605814695358e-01	9.901742637157440e-02	-4.070018827915192e-01	-9.498517513275146e-01	1.673988000000000e+06	2.869292259216309e+00	-8.395527601242065e-01	6.040000000000000e+02	-1.000000000000000e+00	1.653800000000000e+04	-3.940000000000000e+02	-9.500000000000000e+01	-2.120000000000000e+02	1.751000000000000e+03	1.356000000000000e+03	1.541000000000000e+03	1.510000000000000e+03	5.310000000000000e+02	1.119100000000000e+04
26400	7.054010778665543e-02	-3.977068513631821e-02	-5.092608332633972e-01	-1.063984394073486e+00	1.674080000000000e+06	2.795477628707886e+00	-8.368465900421143e-01	6.040000000000000e+02	-1.000000000000000e+00	1.653800000000000e+04	-3.940000000000000e+02	-9.500000000000000e+01	-2.120000000000000e+02	1.751000000000000e+03	1.356000000000000e+03	1.541000000000000e+03	1.510000000000000e+03	5.310000000000000e+02	1.119100000000000e+04
26492	2.716323174536228e-02	8.709701895713806e-02	-6.089316010475159e-01	-1.225838661193848e+00	1.674172000000000e+06	2.716539621353149e+00	-9.476562738418579e-01	6.040000000000000e+02	-1.000000000000000e+00	1.653800000000000e+04	-3.940000000000000e+02	-9.500000000000000e+01	-2.120000000000000e+02	1.751000000000000e+03	1.356000000000000e+03	1.541000000000000e+03	1.510000000000000e+03	5.310000000000000e+02	1.119100000000000e+04
